AllIntP43000466,OK,200,2821,https://dev-api.va.gov/services/argonaut/v0/AllergyIntolerance?patient=43000466
Con00ffcd7ef1e05515a0c3cd1b8d37c853,OK,200,2542,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/00ffcd7e-f1e0-5515-a0c3-cd1b8d37c853
Con0a21a9e0d7ee5f6985e3f18a6d39e7d0,OK,200,3185,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/0a21a9e0-d7ee-5f69-85e3-f18a6d39e7d0
Con0a3aabc749c658edab734616eb842e6a,OK,200,3172,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/0a3aabc7-49c6-58ed-ab73-4616eb842e6a
Con0aabcd46d87955c8bad4e0803b2bc528,OK,200,3025,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/0aabcd46-d879-55c8-bad4-e0803b2bc528
Con15a44369fcdd582390ba23a4355480a4,OK,200,3076,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/15a44369-fcdd-5823-90ba-23a4355480a4
Con1622666f34565e5b91a38fe7e550a44c,OK,200,2152,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/1622666f-3456-5e5b-91a3-8fe7e550a44c
Con16963fe8846f51ae8f7c31fcafd0c28d,OK,200,2847,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/16963fe8-846f-51ae-8f7c-31fcafd0c28d
Con2038ee85d34353fe9d3ec6813adf1457,OK,200,3566,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/2038ee85-d343-53fe-9d3e-c6813adf1457
Con204a77e34351535eb94ec6e71a139a48,OK,200,2138,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/204a77e3-4351-535e-b94e-c6e71a139a48
Con24125a009e485989891fa2598e4bf9f5,OK,200,2442,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/24125a00-9e48-5989-891f-a2598e4bf9f5
Con2f1d3815f0fb5795adcf70a09249c24d,OK,200,4258,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/2f1d3815-f0fb-5795-adcf-70a09249c24d
Con30f4d502c2bd5679b551d3e8d3bf8d1f,OK,200,3088,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/30f4d502-c2bd-5679-b551-d3e8d3bf8d1f
Con32d8b8f343c3508e9252a402c6ec024c,OK,200,3576,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/32d8b8f3-43c3-508e-9252-a402c6ec024c
Con3817c007bd0e566d8c57303d4c9c8430,OK,200,2287,https://dev-api.va.gov/services/fhir/v0/dstu2/Condition/3817c007-bd0e-566d-8c57-303d4c9c8430
