AllIntP32000225,OK,200,765,http://localhost:8090/AllergyIntolerance?patient=32000225
ConP32000225,OK,200,17619,http://localhost:8090/Condition?patient=32000225
ConP32000225page2count15,OK,200,28611,http://localhost:8090/api/Condition?patient=32000225&page=2&_count=15
ConP32000225page3count15,OK,200,16487,http://localhost:8090/api/Condition?patient=32000225&page=3&_count=15
DiaRepP32000225,OK,200,40689,http://localhost:8090/DiagnosticReport?patient=32000225
DiaRepP32000225page10count15,OK,200,41323,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=10&_count=15
DiaRepP32000225page11count15,OK,200,38418,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=11&_count=15
DiaRepP32000225page12count15,OK,200,43272,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=12&_count=15
DiaRepP32000225page13count15,OK,200,34430,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=13&_count=15
DiaRepP32000225page14count15,OK,200,43911,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=14&_count=15
DiaRepP32000225page15count15,OK,200,51977,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=15&_count=15
DiaRepP32000225page16count15,OK,200,34674,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=16&_count=15
DiaRepP32000225page17count15,OK,200,46827,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=17&_count=15
DiaRepP32000225page18count15,OK,200,37656,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=18&_count=15
DiaRepP32000225page19count15,OK,200,40845,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=19&_count=15
DiaRepP32000225page20count15,OK,200,36571,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=20&_count=15
DiaRepP32000225page21count15,OK,200,38552,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=21&_count=15
DiaRepP32000225page22count15,OK,200,34495,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=22&_count=15
DiaRepP32000225page23count15,OK,200,40982,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=23&_count=15
DiaRepP32000225page24count15,OK,200,37092,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=24&_count=15
DiaRepP32000225page25count15,OK,200,46451,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=25&_count=15
DiaRepP32000225page26count15,OK,200,38971,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=26&_count=15
DiaRepP32000225page27count15,OK,200,38894,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=27&_count=15
DiaRepP32000225page28count15,OK,200,35813,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=28&_count=15
DiaRepP32000225page29count15,OK,200,39397,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=29&_count=15
DiaRepP32000225page2count15,OK,200,49575,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=2&_count=15
DiaRepP32000225page30count15,OK,200,39394,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=30&_count=15
DiaRepP32000225page31count15,OK,200,38476,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=31&_count=15
DiaRepP32000225page3count15,OK,200,46151,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=3&_count=15
DiaRepP32000225page4count15,OK,200,49272,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=4&_count=15
DiaRepP32000225page5count15,OK,200,43547,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=5&_count=15
DiaRepP32000225page6count15,OK,200,41162,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=6&_count=15
DiaRepP32000225page7count15,OK,200,32960,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=7&_count=15
DiaRepP32000225page8count15,OK,200,48281,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=8&_count=15
DiaRepP32000225page9count15,OK,200,41748,http://localhost:8090/api/DiagnosticReport?patient=32000225&page=9&_count=15
ImmP32000225,OK,200,5963,http://localhost:8090/Immunization?patient=32000225
Med0e8ad3aa51b6504ca7514b64dcc83a98,OK,200,14418,http://localhost:8090/api/Medication/0e8ad3aa-51b6-504c-a751-4b64dcc83a98
Med117bdc5b0040571cbd8c27464e5e7721,OK,200,13011,http://localhost:8090/api/Medication/117bdc5b-0040-571c-bd8c-27464e5e7721
Med1d4b0110649357b58ae324782e0876b7,OK,200,13728,http://localhost:8090/api/Medication/1d4b0110-6493-57b5-8ae3-24782e0876b7
Med32de8419a58254c09fe0d868914bf8c7,OK,200,14457,http://localhost:8090/api/Medication/32de8419-a582-54c0-9fe0-d868914bf8c7
Med64ed59a3ef3954bfbd9b20d8e475264d,OK,200,13618,http://localhost:8090/api/Medication/64ed59a3-ef39-54bf-bd9b-20d8e475264d
Med771bf652189b5ab68291cde3f4a8684e,OK,200,15168,http://localhost:8090/api/Medication/771bf652-189b-5ab6-8291-cde3f4a8684e
Med85fa9483e6785aa5b2410dde9e95b082,OK,200,28339,http://localhost:8090/api/Medication/85fa9483-e678-5aa5-b241-0dde9e95b082
Med8632161ffedb5e3e828896c0ae2acf29,OK,200,12175,http://localhost:8090/api/Medication/8632161f-fedb-5e3e-8288-96c0ae2acf29
Med88b0f79ec45a581081a75db8223e5dea,OK,200,26872,http://localhost:8090/api/Medication/88b0f79e-c45a-5810-81a7-5db8223e5dea
Med908a6081dca45041a7c850a0c8222e2d,OK,200,11450,http://localhost:8090/api/Medication/908a6081-dca4-5041-a7c8-50a0c8222e2d
MedOrdP32000225,OK,200,8157,http://localhost:8090/MedicationOrder?patient=32000225
MedOrdP32000225page10count15,OK,200,18525,http://localhost:8090/api/MedicationOrder?patient=32000225&page=10&_count=15
MedOrdP32000225page2count15,OK,200,31743,http://localhost:8090/api/MedicationOrder?patient=32000225&page=2&_count=15
MedOrdP32000225page3count15,OK,200,15748,http://localhost:8090/api/MedicationOrder?patient=32000225&page=3&_count=15
MedOrdP32000225page4count15,OK,200,25533,http://localhost:8090/api/MedicationOrder?patient=32000225&page=4&_count=15
MedOrdP32000225page5count15,OK,200,15114,http://localhost:8090/api/MedicationOrder?patient=32000225&page=5&_count=15
MedOrdP32000225page6count15,OK,200,14302,http://localhost:8090/api/MedicationOrder?patient=32000225&page=6&_count=15
MedOrdP32000225page7count15,OK,200,22898,http://localhost:8090/api/MedicationOrder?patient=32000225&page=7&_count=15
MedOrdP32000225page8count15,OK,200,15815,http://localhost:8090/api/MedicationOrder?patient=32000225&page=8&_count=15
MedOrdP32000225page9count15,OK,200,23256,http://localhost:8090/api/MedicationOrder?patient=32000225&page=9&_count=15
MedStaP32000225,OK,200,3808,http://localhost:8090/MedicationStatement?patient=32000225
MedStaP32000225page10count15,OK,200,21233,http://localhost:8090/api/MedicationStatement?patient=32000225&page=10&_count=15
MedStaP32000225page2count15,OK,200,31189,http://localhost:8090/api/MedicationStatement?patient=32000225&page=2&_count=15
MedStaP32000225page3count15,OK,200,15298,http://localhost:8090/api/MedicationStatement?patient=32000225&page=3&_count=15
MedStaP32000225page4count15,OK,200,18164,http://localhost:8090/api/MedicationStatement?patient=32000225&page=4&_count=15
MedStaP32000225page5count15,OK,200,23386,http://localhost:8090/api/MedicationStatement?patient=32000225&page=5&_count=15
MedStaP32000225page6count15,OK,200,14595,http://localhost:8090/api/MedicationStatement?patient=32000225&page=6&_count=15
MedStaP32000225page7count15,OK,200,21931,http://localhost:8090/api/MedicationStatement?patient=32000225&page=7&_count=15
MedStaP32000225page8count15,OK,200,16685,http://localhost:8090/api/MedicationStatement?patient=32000225&page=8&_count=15
MedStaP32000225page9count15,OK,200,22203,http://localhost:8090/api/MedicationStatement?patient=32000225&page=9&_count=15
Meda5f4d6f88b7c58a0b7954385dca488a3,OK,200,12875,http://localhost:8090/api/Medication/a5f4d6f8-8b7c-58a0-b795-4385dca488a3
Mede727e60696705fafab4d9bd71ac5e2f5,OK,200,27573,http://localhost:8090/api/Medication/e727e606-9670-5faf-ab4d-9bd71ac5e2f5
Medf26e7ce7951f50aea0548b04adb05a0e,OK,200,18547,http://localhost:8090/api/Medication/f26e7ce7-951f-50ae-a054-8b04adb05a0e
ObsP32000225,OK,200,30064,http://localhost:8090/Observation?patient=32000225
ObsP32000225page100count15,OK,200,8258,http://localhost:8090/api/Observation?patient=32000225&page=100&_count=15
ObsP32000225page101count15,OK,200,8883,http://localhost:8090/api/Observation?patient=32000225&page=101&_count=15
ObsP32000225page102count15,OK,200,8469,http://localhost:8090/api/Observation?patient=32000225&page=102&_count=15
ObsP32000225page103count15,OK,200,9095,http://localhost:8090/api/Observation?patient=32000225&page=103&_count=15
ObsP32000225page104count15,OK,200,8168,http://localhost:8090/api/Observation?patient=32000225&page=104&_count=15
ObsP32000225page105count15,OK,200,8680,http://localhost:8090/api/Observation?patient=32000225&page=105&_count=15
ObsP32000225page106count15,OK,200,8786,http://localhost:8090/api/Observation?patient=32000225&page=106&_count=15
ObsP32000225page107count15,OK,200,8989,http://localhost:8090/api/Observation?patient=32000225&page=107&_count=15
ObsP32000225page108count15,OK,200,8886,http://localhost:8090/api/Observation?patient=32000225&page=108&_count=15
ObsP32000225page109count15,OK,200,9589,http://localhost:8090/api/Observation?patient=32000225&page=109&_count=15
ObsP32000225page10count15,OK,200,18102,http://localhost:8090/api/Observation?patient=32000225&page=10&_count=15
ObsP32000225page110count15,OK,200,8369,http://localhost:8090/api/Observation?patient=32000225&page=110&_count=15
ObsP32000225page111count15,OK,200,8239,http://localhost:8090/api/Observation?patient=32000225&page=111&_count=15
ObsP32000225page112count15,OK,200,9132,http://localhost:8090/api/Observation?patient=32000225&page=112&_count=15
ObsP32000225page113count15,OK,200,8471,http://localhost:8090/api/Observation?patient=32000225&page=113&_count=15
ObsP32000225page114count15,OK,200,12751,http://localhost:8090/api/Observation?patient=32000225&page=114&_count=15
ObsP32000225page115count15,OK,200,8886,http://localhost:8090/api/Observation?patient=32000225&page=115&_count=15
ObsP32000225page116count15,OK,200,12559,http://localhost:8090/api/Observation?patient=32000225&page=116&_count=15
ObsP32000225page117count15,OK,200,9097,http://localhost:8090/api/Observation?patient=32000225&page=117&_count=15
ObsP32000225page118count15,OK,200,13178,http://localhost:8090/api/Observation?patient=32000225&page=118&_count=15
ObsP32000225page119count15,OK,200,9912,http://localhost:8090/api/Observation?patient=32000225&page=119&_count=15
ObsP32000225page11count15,OK,200,13873,http://localhost:8090/api/Observation?patient=32000225&page=11&_count=15
ObsP32000225page120count15,OK,200,8576,http://localhost:8090/api/Observation?patient=32000225&page=120&_count=15
ObsP32000225page121count15,OK,200,8664,http://localhost:8090/api/Observation?patient=32000225&page=121&_count=15
ObsP32000225page122count15,OK,200,8688,http://localhost:8090/api/Observation?patient=32000225&page=122&_count=15
ObsP32000225page123count15,OK,200,10941,http://localhost:8090/api/Observation?patient=32000225&page=123&_count=15
ObsP32000225page124count15,OK,200,8365,http://localhost:8090/api/Observation?patient=32000225&page=124&_count=15
ObsP32000225page125count15,OK,200,9087,http://localhost:8090/api/Observation?patient=32000225&page=125&_count=15
ObsP32000225page126count15,OK,200,9189,http://localhost:8090/api/Observation?patient=32000225&page=126&_count=15
ObsP32000225page127count15,OK,200,9303,http://localhost:8090/api/Observation?patient=32000225&page=127&_count=15
ObsP32000225page128count15,OK,200,8275,http://localhost:8090/api/Observation?patient=32000225&page=128&_count=15
ObsP32000225page129count15,OK,200,9286,http://localhost:8090/api/Observation?patient=32000225&page=129&_count=15
ObsP32000225page12count15,OK,200,15714,http://localhost:8090/api/Observation?patient=32000225&page=12&_count=15
ObsP32000225page130count15,OK,200,8784,http://localhost:8090/api/Observation?patient=32000225&page=130&_count=15
ObsP32000225page131count15,OK,200,8982,http://localhost:8090/api/Observation?patient=32000225&page=131&_count=15
ObsP32000225page132count15,OK,200,11359,http://localhost:8090/api/Observation?patient=32000225&page=132&_count=15
ObsP32000225page133count15,OK,200,8192,http://localhost:8090/api/Observation?patient=32000225&page=133&_count=15
ObsP32000225page134count15,OK,200,12282,http://localhost:8090/api/Observation?patient=32000225&page=134&_count=15
ObsP32000225page135count15,OK,200,12314,http://localhost:8090/api/Observation?patient=32000225&page=135&_count=15
ObsP32000225page136count15,OK,200,12985,http://localhost:8090/api/Observation?patient=32000225&page=136&_count=15
ObsP32000225page137count15,OK,200,9580,http://localhost:8090/api/Observation?patient=32000225&page=137&_count=15
ObsP32000225page138count15,OK,200,9417,http://localhost:8090/api/Observation?patient=32000225&page=138&_count=15
ObsP32000225page139count15,OK,200,10504,http://localhost:8090/api/Observation?patient=32000225&page=139&_count=15
ObsP32000225page13count15,OK,200,13948,http://localhost:8090/api/Observation?patient=32000225&page=13&_count=15
ObsP32000225page140count15,OK,200,9187,http://localhost:8090/api/Observation?patient=32000225&page=140&_count=15
ObsP32000225page141count15,OK,200,8564,http://localhost:8090/api/Observation?patient=32000225&page=141&_count=15
ObsP32000225page142count15,OK,200,8892,http://localhost:8090/api/Observation?patient=32000225&page=142&_count=15
ObsP32000225page143count15,OK,200,8685,http://localhost:8090/api/Observation?patient=32000225&page=143&_count=15
ObsP32000225page144count15,OK,200,9897,http://localhost:8090/api/Observation?patient=32000225&page=144&_count=15
ObsP32000225page145count15,OK,200,9404,http://localhost:8090/api/Observation?patient=32000225&page=145&_count=15
ObsP32000225page146count15,OK,200,9330,http://localhost:8090/api/Observation?patient=32000225&page=146&_count=15
ObsP32000225page147count15,OK,200,8340,http://localhost:8090/api/Observation?patient=32000225&page=147&_count=15
ObsP32000225page148count15,OK,200,8352,http://localhost:8090/api/Observation?patient=32000225&page=148&_count=15
ObsP32000225page149count15,OK,200,8898,http://localhost:8090/api/Observation?patient=32000225&page=149&_count=15
ObsP32000225page14count15,OK,200,14281,http://localhost:8090/api/Observation?patient=32000225&page=14&_count=15
ObsP32000225page150count15,OK,200,9081,http://localhost:8090/api/Observation?patient=32000225&page=150&_count=15
ObsP32000225page151count15,OK,200,12982,http://localhost:8090/api/Observation?patient=32000225&page=151&_count=15
ObsP32000225page152count15,OK,200,8993,http://localhost:8090/api/Observation?patient=32000225&page=152&_count=15
ObsP32000225page153count15,OK,200,8607,http://localhost:8090/api/Observation?patient=32000225&page=153&_count=15
ObsP32000225page154count15,OK,200,9877,http://localhost:8090/api/Observation?patient=32000225&page=154&_count=15
ObsP32000225page155count15,OK,200,8254,http://localhost:8090/api/Observation?patient=32000225&page=155&_count=15
ObsP32000225page156count15,OK,200,12271,http://localhost:8090/api/Observation?patient=32000225&page=156&_count=15
ObsP32000225page157count15,OK,200,12585,http://localhost:8090/api/Observation?patient=32000225&page=157&_count=15
